Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2020-2021,49,70912,6066385,Sonoma,Santa Rosa Elementary,Helen M. Lehman Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,482,334,69.3%,387,80.3%,478,333,69.7%,386,80.8%,Y
2020-2021,49,70912,6095459,Sonoma,Santa Rosa Elementary,Hidden Valley Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,500,114,22.8%,130,26.0%,491,111,22.6%,127,25.9%,Y
2020-2021,49,70912,6052161,Sonoma,Santa Rosa Elementary,James Monroe Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,365,256,70.1%,303,83.0%,352,249,70.7%,295,83.8%,Y
2020-2021,49,70912,6116958,Sonoma,Santa Rosa Elementary,Kid Street Learning Center Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Y,0215,Directly funded,Y,K,6,88,54,61.4%,67,76.1%,88,54,61.4%,67,76.1%,Y
2020-2021,49,70912,6052112,Sonoma,Santa Rosa Elementary,Luther Burbank Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,310,215,69.4%,234,75.5%,306,212,69.3%,231,75.5%,Y
2020-2021,49,70912,0000001,Sonoma,Santa Rosa Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,7,41.2%,7,41.2%,17,7,41.2%,7,41.2%,Y
2020-2021,49,70912,6052179,Sonoma,Santa Rosa Elementary,Proctor Terrace Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,354,88,24.9%,106,29.9%,342,84,24.6%,101,29.5%,Y
2020-2021,49,70912,0113530,Sonoma,Santa Rosa Elementary,Santa Rosa Charter School for the Arts,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Y,0845,Locally funded,N,K,8,401,137,34.2%,152,37.9%,401,137,34.2%,152,37.9%,Y
2020-2021,49,70912,0125831,Sonoma,Santa Rosa Elementary,Santa Rosa French-American Charter (SRFACS),Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Y,1397,Locally funded,N,K,6,430,69,16.0%,82,19.1%,415,67,16.1%,80,19.3%,Y
2020-2021,49,70912,6052195,Sonoma,Santa Rosa Elementary,Steele Lane Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,365,218,59.7%,259,71.0%,360,217,60.3%,258,71.7%,Y
2020-2021,49,70920,4930160,Sonoma,Santa Rosa High,Elsie Allen High,High School District,High Schools (Public),Traditional,N/A,N ,N/A,N/A,N,9,12,"1,071",566,52.8%,619,57.8%,"1,021",547,53.6%,600,58.8%,Y
2020-2021,49,70920,6060263,Sonoma,Santa Rosa High,Herbert Slater Middle,High School District,Intermediate/Middle Schools (Public),Traditional,N/A,N ,N/A,N/A,N,7,8,677,272,40.2%,298,44.0%,677,272,40.2%,298,44.0%,Y
2020-2021,49,70920,6068977,Sonoma,Santa Rosa High,Hilliard Comstock Middle,High School District,Intermediate/Middle Schools (Public),Traditional,N/A,N ,N/A,N/A,N,7,8,398,289,72.6%,330,82.9%,398,289,72.6%,330,82.9%,Y
2020-2021,49,70920,6060255,Sonoma,Santa Rosa High,Lawrence Cook Middle,High School District,Intermediate/Middle Schools (Public),Traditional,N/A,N ,N/A,N/A,N,7,8,448,321,71.7%,380,84.8%,448,321,71.7%,380,84.8%,Y
2020-2021,49,70920,4930244,Sonoma,Santa Rosa High,Maria Carrillo High,High School District,High Schools (Public),Traditional,N/A,N ,N/A,N/A,N,9,12,"1,495",266,17.8%,287,19.2%,"1,464",259,17.7%,280,19.1%,Y
2020-2021,49,70920,4934154,Sonoma,Santa Rosa High,Montgomery High,High School District,High Schools (Public),Traditional,N/A,N ,N/A,N/A,N,9,12,"1,624",560,34.5%,648,39.9%,"1,589",547,34.4%,634,39.9%,Y
2020-2021,49,70920,0000001,Sonoma,Santa Rosa High,"Nonpublic, Nonsectarian Schools",High School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,125,31,24.8%,31,24.8%,97,26,26.8%,26,26.8%,Y
2020-2021,49,70920,4935292,Sonoma,Santa Rosa High,Piner High,High School District,High Schools (Public),Traditional,N/A,N ,N/A,N/A,N,9,12,"1,399",671,48.0%,763,54.5%,"1,358",651,47.9%,740,54.5%,Y
2020-2021,49,70920,4935607,Sonoma,Santa Rosa High,Ridgway High (Continuation),High School District,Continuation High Schools,Continuation School,N/A,N ,N/A,N/A,N,9,12,285,144,50.5%,258,90.5%,204,104,51.0%,181,88.7%,Y
2020-2021,49,70920,6060271,Sonoma,Santa Rosa High,Rincon Valley Middle,High School District,Intermediate/Middle Schools (Public),Traditional,N/A,N ,N/A,N/A,N,7,8,798,149,18.7%,165,20.7%,798,149,18.7%,165,20.7%,Y
2020-2021,49,70920,0102533,Sonoma,Santa Rosa High,Santa Rosa Accelerated Charter,High School District,Intermediate/Middle Schools (Public),Traditional,N/A,Y,0522,Locally funded,N,5,6,127,11,8.7%,11,8.7%,127,11,8.7%,11,8.7%,Y
2020-2021,49,70920,4936803,Sonoma,Santa Rosa High,Santa Rosa High,High School District,High Schools (Public),Traditional,N/A,N ,N/A,N/A,N,9,12,"1,872",606,32.4%,716,38.2%,"1,829",589,32.2%,699,38.2%,Y
2020-2021,49,70920,6060289,Sonoma,Santa Rosa High,Santa Rosa Middle,High School District,Intermediate/Middle Schools (Public),Traditional,N/A,N ,N/A,N/A,N,7,8,502,220,43.8%,253,50.4%,502,220,43.8%,253,50.4%,Y
2020-2021,49,70938,6052211,Sonoma,Sebastopol Union Elementary,Brook Haven Middle,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,5,8,198,68,34.3%,89,44.9%,198,68,34.3%,89,44.9%,Y
2020-2021,49,70938,0000001,Sonoma,Sebastopol Union Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,0,0.0%,0,0.0%,3,0,0.0%,0,0.0%,Y
2020-2021,49,70938,6052229,Sonoma,Sebastopol Union Elementary,Park Side Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,4,216,101,46.8%,103,47.7%,212,99,46.7%,101,47.6%,Y
2020-2021,49,70938,0120121,Sonoma,Sebastopol Union Elementary,REACH,Elementary School District,Elementary Schools (Public),Traditional,N/A,Y,1107,Directly funded,Y,K,8,118,48,40.7%,49,41.5%,116,47,40.5%,48,41.4%,Y
2020-2021,49,70938,6113039,Sonoma,Sebastopol Union Elementary,Sebastopol Independent Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Y,0078,Directly funded,Y,K,8,281,78,27.8%,92,32.7%,277,75,27.1%,89,32.1%,Y
2020-2021,49,70953,6119069,Sonoma,Sonoma Valley Unified,Adele Harrison Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,6,8,375,139,37.1%,145,38.7%,375,139,37.1%,145,38.7%,Y
2020-2021,49,70953,6052245,Sonoma,Sonoma Valley Unified,Altimira Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,6,8,434,241,55.5%,264,60.8%,434,241,55.5%,264,60.8%,Y
2020-2021,49,70953,4930152,Sonoma,Sonoma Valley Unified,Creekside High,Unified School District,Continuation High Schools,Continuation School,N/A,N ,N/A,N/A,N,9,12,57,34,59.6%,36,63.2%,47,29,61.7%,30,63.8%,Y
2020-2021,49,70953,6052252,Sonoma,Sonoma Valley Unified,Dunbar Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,152,101,66.4%,107,70.4%,149,100,67.1%,105,70.5%,Y
2020-2021,49,70953,6052260,Sonoma,Sonoma Valley Unified,El Verano Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,289,172,59.5%,194,67.1%,281,165,58.7%,187,66.5%,Y
2020-2021,49,70953,6052278,Sonoma,Sonoma Valley Unified,Flowery Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,339,153,45.1%,170,50.1%,339,153,45.1%,170,50.1%,Y
2020-2021,49,70953,0000001,Sonoma,Sonoma Valley Unified,"Nonpublic, Nonsectarian Schools",Unified School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41,15,36.6%,15,36.6%,37,14,37.8%,14,37.8%,Y
2020-2021,49,70953,6052286,Sonoma,Sonoma Valley Unified,Prestwood Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,324,96,29.6%,102,31.5%,315,93,29.5%,99,31.4%,Y
2020-2021,49,70953,6052294,Sonoma,Sonoma Valley Unified,Sassarini Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,289,154,53.3%,182,63.0%,287,152,53.0%,180,62.7%,Y
2020-2021,49,70953,6111678,Sonoma,Sonoma Valley Unified,Sonoma Charter,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Y,0009,Directly funded,N,K,8,203,87,42.9%,88,43.3%,200,85,42.5%,86,43.0%,Y
2020-2021,49,70953,4937256,Sonoma,Sonoma Valley Unified,Sonoma Valley High,Unified School District,High Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,9,12,"1,203",470,39.1%,510,42.4%,"1,168",456,39.0%,494,42.3%,Y
2020-2021,49,70953,0105866,Sonoma,Sonoma Valley Unified,Woodland Star Charter,Unified School District,Elementary Schools (Public),Traditional,N/A,Y,0613,Directly funded,Y,K,8,244,66,27.0%,83,34.0%,237,65,27.4%,81,34.2%,Y
2020-2021,49,70961,6093140,Sonoma,Twin Hills Union Elementary,Apple Blossom,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,355,79,22.3%,81,22.8%,340,75,22.1%,77,22.6%,Y
2020-2021,49,70961,0000001,Sonoma,Twin Hills Union Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,0,0.0%,0,0.0%,2,0,0.0%,0,0.0%,Y
2020-2021,49,70961,4930319,Sonoma,Twin Hills Union Elementary,Orchard View,Elementary School District,K-12 Schools (Public),Traditional,N/A,Y,0310,Locally funded,N,K,12,248,49,19.8%,50,20.2%,243,48,19.8%,49,20.2%,Y
2020-2021,49,70961,4930350,Sonoma,Twin Hills Union Elementary,Sunridge Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Y,0481,Locally funded,N,K,8,270,93,34.4%,95,35.2%,264,92,34.8%,94,35.6%,Y
2020-2021,49,70961,6052302,Sonoma,Twin Hills Union Elementary,Twin Hills Charter Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,Y,0904,Locally funded,N,6,8,226,45,19.9%,48,21.2%,226,45,19.9%,48,21.2%,Y
2020-2021,49,70979,6052310,Sonoma,Two Rock Union,Two Rock Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,N ,N/A,N/A,N,K,6,123,41,33.3%,53,43.1%,119,39,32.8%,51,42.9%,Y
2020-2021,49,70995,6114409,Sonoma,Waugh Elementary,Corona Creek Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,420,65,15.5%,68,16.2%,414,62,15.0%,65,15.7%,Y
2020-2021,49,70995,6110324,Sonoma,Waugh Elementary,Meadow Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,388,36,9.3%,37,9.5%,374,36,9.6%,37,9.9%,Y
2020-2021,49,71001,6052336,Sonoma,West Side Union Elementary,West Side Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,157,47,29.9%,52,33.1%,151,46,30.5%,51,33.8%,Y
2020-2021,49,71019,6052344,Sonoma,Wilmar Union Elementary,Wilson Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,217,45,20.7%,50,23.0%,212,44,20.8%,49,23.1%,Y
2020-2021,49,71035,6096721,Sonoma,Wright Elementary,J. X. Wilson Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,6,381,217,57.0%,258,67.7%,381,217,57.0%,258,67.7%,Y
2020-2021,49,71035,0000001,Sonoma,Wright Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,1,20.0%,1,20.0%,5,1,20.0%,1,20.0%,Y
2020-2021,49,71035,6111868,Sonoma,Wright Elementary,Robert L. Stevens Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,P,6,498,284,57.0%,358,71.9%,491,281,57.2%,353,71.9%,Y
2020-2021,49,71035,6052377,Sonoma,Wright Elementary,Wright Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Y,1087,Locally funded,N,K,8,424,224,52.8%,255,60.1%,423,224,53.0%,255,60.3%,Y
2020-2021,49,73882,0123786,Sonoma,Cotati-Rohnert Park Unified,Credo High,Unified School District,High Schools (Public),Traditional,N/A,Y,1281,Directly funded,Y,9,12,394,71,18.0%,135,34.3%,362,67,18.5%,127,35.1%,Y
2020-2021,49,73882,4930046,Sonoma,Cotati-Rohnert Park Unified,El Camino High,Unified School District,Continuation High Schools,Continuation School,N/A,N ,N/A,N/A,N,9,12,52,25,48.1%,29,55.8%,49,24,49.0%,27,55.1%,Y
2020-2021,49,73882,6097059,Sonoma,Cotati-Rohnert Park Unified,Evergreen Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,492,152,30.9%,166,33.7%,471,149,31.6%,163,34.6%,Y
2020-2021,49,73882,6051676,Sonoma,Cotati-Rohnert Park Unified,John Reed Primary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,419,262,62.5%,300,71.6%,410,257,62.7%,293,71.5%,Y
2020-2021,49,73882,6112981,Sonoma,Cotati-Rohnert Park Unified,Lawrence E. Jones Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,6,8,758,231,30.5%,268,35.4%,758,231,30.5%,268,35.4%,Y
2020-2021,49,73882,6099246,Sonoma,Cotati-Rohnert Park Unified,Marguerite Hahn Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,478,131,27.4%,147,30.8%,469,131,27.9%,146,31.1%,Y
2020-2021,49,73882,6109169,Sonoma,Cotati-Rohnert Park Unified,Monte Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,454,159,35.0%,175,38.5%,449,159,35.4%,175,39.0%,Y
2020-2021,49,73882,0000001,Sonoma,Cotati-Rohnert Park Unified,"Nonpublic, Nonsectarian Schools",Unified School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,8,20.5%,9,23.1%,33,7,21.2%,8,24.2%,Y
2020-2021,49,73882,4935482,Sonoma,Cotati-Rohnert Park Unified,Rancho Cotate High,Unified School District,High Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,9,12,"1,475",532,36.1%,612,41.5%,"1,436",515,35.9%,595,41.4%,Y
2020-2021,49,73882,0135053,Sonoma,Cotati-Rohnert Park Unified,Richard Crane Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,206,84,40.8%,102,49.5%,197,82,41.6%,99,50.3%,Y
2020-2021,49,73882,4930384,Sonoma,Cotati-Rohnert Park Unified,Technology High,Unified School District,Alternative Schools of Choice,Alternative School of Choice,Not Participating,N ,N/A,N/A,N,9,12,339,44,13.0%,54,15.9%,330,42,12.7%,52,15.8%,Y
2020-2021,49,73882,0128348,Sonoma,Cotati-Rohnert Park Unified,Technology Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,6,8,414,228,55.1%,268,64.7%,414,228,55.1%,268,64.7%,Y
2020-2021,49,73882,6060669,Sonoma,Cotati-Rohnert Park Unified,Thomas Page Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,8,373,210,56.3%,247,66.2%,373,210,56.3%,247,66.2%,Y
2020-2021,49,73882,0128330,Sonoma,Cotati-Rohnert Park Unified,University Elementary at La Fiesta,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,218,87,39.9%,105,48.2%,213,85,39.9%,102,47.9%,Y
2020-2021,49,75358,0121236,Sonoma,Windsor Unified,"Bridges Community Based School, North County Consortium",Unified School District,Special Education Schools (Public),District Special Education Consortia School,N/A,N ,N/A,N/A,N,K,12,54,18,33.3%,26,48.1%,42,16,38.1%,22,52.4%,Y
2020-2021,49,75358,6107221,Sonoma,Windsor Unified,Brooks Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,3,5,532,203,38.2%,275,51.7%,532,203,38.2%,275,51.7%,Y
2020-2021,49,75358,6052369,Sonoma,Windsor Unified,Cali Calmecac Language Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Y,0162,Locally funded,N,K,8,"1,196",544,45.5%,709,59.3%,"1,177",532,45.2%,696,59.1%,Y
2020-2021,49,75358,6110993,Sonoma,Windsor Unified,Mattie Washburn Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,2,448,176,39.3%,242,54.0%,431,173,40.1%,238,55.2%,Y
2020-2021,49,75358,0000001,Sonoma,Windsor Unified,"Nonpublic, Nonsectarian Schools",Unified School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,2,11.8%,2,11.8%,10,2,20.0%,2,20.0%,Y
2020-2021,49,75358,0138263,Sonoma,Windsor Unified,North Bay Met Academy,Unified School District,Alternative Schools of Choice,Alternative School of Choice,N/A,N ,N/A,N/A,N,6,12,66,20,30.3%,26,39.4%,62,19,30.6%,25,40.3%,Y
2020-2021,49,75358,0114934,Sonoma,Windsor Unified,Village Charter,Unified School District,Elementary Schools (Public),Traditional,N/A,Y,0912,Directly funded,Y,K,8,90,29,32.2%,48,53.3%,90,29,32.2%,48,53.3%,Y
2020-2021,49,75358,4930228,Sonoma,Windsor Unified,Windsor High,Unified School District,High Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,9,12,"1,581",485,30.7%,743,47.0%,"1,541",473,30.7%,722,46.9%,Y
2020-2021,49,75358,6052351,Sonoma,Windsor Unified,Windsor Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,6,8,771,292,37.9%,397,51.5%,771,292,37.9%,397,51.5%,Y
2020-2021,49,75358,4930269,Sonoma,Windsor Unified,Windsor Oaks Academy,Unified School District,Continuation High Schools,Continuation School,Not Participating,N ,N/A,N/A,N,9,12,35,23,65.7%,24,68.6%,27,16,59.3%,17,63.0%,Y
2020-2021,49,75390,6051791,Sonoma,Healdsburg Unified,Healdsburg Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,K,5,473,233,49.3%,261,55.2%,464,227,48.9%,255,55.0%,Y
2020-2021,49,75390,4932554,Sonoma,Healdsburg Unified,Healdsburg High,Unified School District,High Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,9,12,516,191,37.0%,219,42.4%,499,187,37.5%,215,43.1%,Y
2020-2021,49,75390,6060222,Sonoma,Healdsburg Unified,Healdsburg Junior High,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,N ,N/A,N/A,N,6,8,293,130,44.4%,144,49.1%,293,130,44.4%,144,49.1%,Y
2020-2021,49,75390,4930251,Sonoma,Healdsburg Unified,Marce Becerra Academy,Unified School District,Continuation High Schools,Continuation School,N/A,N ,N/A,N/A,N,9,12,24,14,58.3%,15,62.5%,20,13,65.0%,13,65.0%,Y
2020-2021,49,75390,0000001,Sonoma,Healdsburg Unified,"Nonpublic, Nonsectarian Schools",Unified School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,2,18.2%,2,18.2%,9,2,22.2%,2,22.2%,Y
2020-2021,50,10504,0117457,Stanislaus,Stanislaus County Office of Education,Great Valley Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,N/A,Y,0985,Directly funded,Y,K,8,871,295,33.9%,302,34.7%,871,295,33.9%,302,34.7%,Y
2020-2021,50,10504,0131235,Stanislaus,Stanislaus County Office of Education,John B Allard,County Office of Education (COE),County Community,County Community School,N/A,N ,N/A,N/A,N,6,12,146,114,78.1%,122,83.6%,138,106,76.8%,114,82.6%,Y
2020-2021,50,10504,5030226,Stanislaus,Stanislaus County Office of Education,Petersen Alternative Center for Education,County Office of Education (COE),County Community,County Community School,N/A,N ,N/A,N/A,N,6,12,143,121,84.6%,126,88.1%,124,106,85.5%,110,88.7%,Y
2020-2021,50,10504,0129023,Stanislaus,Stanislaus County Office of Education,Stanislaus Alternative Charter,County Office of Education (COE),County Community,County Community School,N/A,Y,1607,Directly funded,N,9,12,678,351,51.8%,398,58.7%,0,0,0.0%,0,0.0%,Y
2020-2021,50,10504,6069546,Stanislaus,Stanislaus County Office of Education,Stanislaus County Special Education,County Office of Education (COE),Special Education Schools (Public),Special Education School,N/A,N ,N/A,N/A,N,P,12,329,173,52.6%,192,58.4%,297,154,51.9%,172,57.9%,Y
2020-2021,50,10504,5030069,Stanislaus,Stanislaus County Office of Education,Stanislaus County West Campus,County Office of Education (COE),Juvenile Court Schools,Juvenile Court School,N/A,N ,N/A,N/A,N,K,12,61,61,100.0%,61,100.0%,58,58,100.0%,58,100.0%,Y
2020-2021,50,10504,5030085,Stanislaus,Stanislaus County Office of Education,Stanislaus Military Academy at Teel,County Office of Education (COE),County Community,County Community School,N/A,N ,N/A,N/A,N,9,12,137,104,75.9%,115,83.9%,124,93,75.0%,102,82.3%,Y
